order_id,lane,flow,lines,delay_hours,scan_miss,same_day_complete
W02863,Inbound-A,inbound,6,0.31,0,1
W02864,Returns,return,1,2.82,0,0
W02865,Outbound-South,outbound,3,2.67,0,0
W02866,Outbound-South,outbound,2,4.72,0,0
W02867,Inbound-B,inbound,6,0,0,1
W02868,Inbound-B,inbound,8,2.11,0,0
W02869,Inbound-A,inbound,1,0.97,0,1
W02870,Outbound-North,outbound,3,0.97,0,1
W02871,Returns,return,4,0.0,0,1
W02872,Outbound-North,outbound,3,2.42,1,0
W02873,Returns,return,8,1.33,0,0
W02874,Outbound-North,outbound,4,0.22,0,1
W02875,Outbound-North,outbound,5,2.58,0,0
W02876,Inbound-A,inbound,1,1.93,1,0
W02877,Inbound-A,inbound,1,0.24,0,1
W02878,Outbound-North,outbound,1,2.39,0,0
W02879,Outbound-South,outbound,7,4.32,0,0
W02880,Inbound-A,inbound,8,1.11,1,0
W02881,Inbound-A,inbound,7,1.41,0,0
W02882,Outbound-North,outbound,7,0.72,0,1
W02883,Outbound-South,outbound,5,2.88,0,0
W02884,Inbound-A,inbound,8,1.06,0,0
W02885,Outbound-South,outbound,1,0.0,0,1
W02886,Inbound-B,inbound,6,1.65,0,0
W02887,Outbound-South,outbound,3,1.97,0,0
W02888,Inbound-A,inbound,4,1.65,0,0
W02889,Outbound-North,outbound,4,0,0,1
W02890,Outbound-South,outbound,8,3.68,0,0
W02891,Inbound-B,inbound,3,1.66,0,0
W02892,Outbound-North,outbound,1,1.18,0,0
W02893,Outbound-North,outbound,6,0.81,0,1
W02894,Outbound-North,outbound,2,0.02,0,1
W02895,Outbound-North,outbound,7,4.42,0,0
W02896,Inbound-A,inbound,3,1.74,0,0
W02897,Outbound-North,outbound,6,2.02,0,0
W02898,Inbound-B,inbound,1,0,0,1
W02899,Outbound-South,outbound,8,0.16,0,1
W02900,Inbound-A,inbound,2,0.58,0,1
W02901,Inbound-A,inbound,5,2.51,0,0
W02902,Inbound-A,inbound,3,0,0,1
W02903,Outbound-North,outbound,2,0.19,0,1
W02904,Outbound-North,outbound,6,3.33,0,0
W02905,Inbound-A,inbound,1,0,0,1
W02906,Inbound-B,inbound,1,1.01,0,0
W02907,Outbound-North,outbound,8,0.48,0,1
W02908,Outbound-South,outbound,4,3.6,0,0
W02909,Outbound-South,outbound,6,0.0,0,1
W02910,Outbound-North,outbound,6,0.5,0,1
W02911,Outbound-North,outbound,7,2.52,0,0
W02912,Returns,return,5,0.84,0,1
W02913,Outbound-South,outbound,4,0.0,0,1
W02914,Inbound-A,inbound,8,0,0,1
W02915,Inbound-A,inbound,8,1.17,0,0
W02916,Inbound-A,inbound,5,2.11,0,0
W02917,Outbound-South,outbound,4,0.2,0,1
W02918,Outbound-South,outbound,2,3.08,0,0
W02919,Outbound-North,outbound,4,0.55,0,1
W02920,Outbound-South,outbound,2,1.37,0,0
W02921,Outbound-North,outbound,4,2.07,0,0
W02922,Inbound-B,inbound,3,0,0,1
W02923,Outbound-South,outbound,6,4.51,0,0
W02924,Outbound-South,outbound,6,3.37,0,0
W02925,Inbound-B,inbound,5,0,0,1
W02926,Outbound-South,outbound,7,3.01,0,0
W02927,Outbound-North,outbound,4,1.97,0,0
W02928,Inbound-A,inbound,4,0.45,0,1
W02929,Outbound-North,outbound,7,3.27,0,0
W02930,Inbound-A,inbound,5,0.05,0,1
W02931,Returns,return,4,2.03,0,0
W02932,Inbound-B,inbound,2,0.99,0,1
W02933,Inbound-B,inbound,4,0,0,1
W02934,Inbound-A,inbound,5,2.79,0,0
W02935,Outbound-North,outbound,2,0.83,0,1
W02936,Outbound-South,outbound,5,1.69,0,0
W02937,Inbound-B,inbound,6,0.91,0,1
W02938,Outbound-North,outbound,8,1.96,0,0
W02939,Outbound-North,outbound,1,1.4,0,0
W02940,Inbound-B,inbound,2,0.03,0,1
W02941,Outbound-North,outbound,4,1.9,0,0
W02942,Inbound-B,inbound,1,0.48,0,1
W02943,Outbound-South,outbound,7,1.29,0,0
W02944,Outbound-South,outbound,8,2.02,0,0
W02945,Outbound-North,outbound,1,3.2,0,0
W02946,Inbound-A,inbound,6,0.51,0,1
W02947,Outbound-South,outbound,3,5.7,0,0
W02948,Outbound-North,outbound,2,0,0,1
W02949,Returns,return,4,1.52,0,0
W02950,Inbound-B,inbound,3,2.05,0,0
W02951,Returns,return,2,2.39,0,0
W02952,Outbound-South,outbound,8,0.77,0,1
W02953,Outbound-South,outbound,1,3.55,0,0
W02954,Inbound-B,inbound,2,0,0,1
W02955,Outbound-South,outbound,3,4.63,0,0
W02956,Outbound-South,outbound,4,0.06,0,1
W02957,Inbound-A,inbound,6,1.59,0,0
W02958,Outbound-North,outbound,3,0,0,1
W02959,Inbound-A,inbound,4,2.87,0,0
W02960,Inbound-A,inbound,3,0.49,0,1
W02961,Outbound-South,outbound,8,1.78,0,0
W02962,Inbound-A,inbound,6,0.27,0,1
W02963,Outbound-South,outbound,8,2.46,0,0
W02964,Inbound-A,inbound,8,1.39,0,0
W02965,Inbound-A,inbound,7,0.73,0,1
W02966,Outbound-South,outbound,4,5.47,0,0
W02967,Inbound-A,inbound,6,0.28,0,1
W02968,Inbound-A,inbound,1,0,0,1
W02969,Inbound-A,inbound,5,1.78,0,0
W02970,Outbound-North,outbound,8,2.94,0,0
W02971,Inbound-A,inbound,5,0.46,0,1
W02972,Inbound-B,inbound,3,0,0,1
W02973,Inbound-A,inbound,5,0,0,1
W02974,Inbound-B,inbound,1,1.9,0,0
W02975,Inbound-A,inbound,4,1.95,0,0
W02976,Inbound-B,inbound,4,0,0,1
W02977,Inbound-A,inbound,3,0.73,0,1
W02978,Outbound-North,outbound,2,0,0,1
W02979,Inbound-A,inbound,3,0,0,1
W02980,Outbound-South,outbound,8,2.28,0,0
W02981,Inbound-B,inbound,7,0.37,0,1
W02982,Outbound-South,outbound,3,0.0,0,1
W02983,Outbound-South,outbound,3,2.7,0,0
W02984,Inbound-A,inbound,2,0.13,0,1
W02985,Inbound-B,inbound,5,2.36,0,0
W02986,Inbound-A,inbound,6,2.43,0,0
W02987,Outbound-South,outbound,7,0.05,0,1
W02988,Outbound-North,outbound,1,0.8,0,1
W02989,Outbound-North,outbound,6,1.02,0,0
W02990,Outbound-North,outbound,5,1.77,0,0
W02991,Outbound-South,outbound,7,0.0,1,1
W02992,Outbound-South,outbound,2,2.23,0,0
W02993,Outbound-South,outbound,6,3.51,0,0
W02994,Inbound-B,inbound,8,1.09,0,0
W02995,Inbound-A,inbound,4,1.14,0,0
W02996,Inbound-A,inbound,5,1.02,0,0
W02997,Outbound-South,outbound,1,2.71,0,0
W02998,Outbound-South,outbound,4,2.87,0,0
W02999,Outbound-North,outbound,2,1.73,0,0
W03000,Inbound-B,inbound,6,0.77,0,1
W03001,Inbound-A,inbound,4,1.42,0,0
W03002,Outbound-North,outbound,5,2.25,0,0
W03003,Inbound-A,inbound,7,0,0,1
W03004,Outbound-South,outbound,4,1.43,0,0
W03005,Inbound-B,inbound,6,0.71,0,1
W03006,Returns,return,3,1.26,1,0
W03007,Outbound-North,outbound,1,3.69,0,0
W03008,Inbound-A,inbound,2,0,0,1
W03009,Outbound-North,outbound,7,1.88,0,0
W03010,Inbound-B,inbound,3,0.59,0,1
W03011,Outbound-South,outbound,5,3.21,0,0
W03012,Outbound-South,outbound,5,1.92,0,0
W03013,Inbound-B,inbound,8,0.74,0,1
W03014,Inbound-A,inbound,5,2.12,0,0
W03015,Outbound-South,outbound,4,1.56,0,0
W03016,Outbound-North,outbound,6,1.86,0,0
W03017,Inbound-A,inbound,7,0,0,1
W03018,Outbound-South,outbound,1,4.38,0,0
W03019,Outbound-North,outbound,6,1.71,0,0
W03020,Outbound-North,outbound,4,0,1,1
W03021,Inbound-A,inbound,4,0.43,0,1
W03022,Outbound-North,outbound,3,1.22,1,0
W03023,Inbound-B,inbound,3,0.79,0,1
W03024,Outbound-South,outbound,5,4.88,0,0
W03025,Inbound-B,inbound,1,2.33,0,0
W03026,Outbound-North,outbound,2,1.15,0,0
W03027,Outbound-South,outbound,6,0.03,0,1
W03028,Inbound-B,inbound,2,1.15,0,0
W03029,Outbound-North,outbound,8,0,0,1
W03030,Outbound-North,outbound,2,1.14,0,0
W03031,Outbound-North,outbound,4,0,0,1
W03032,Inbound-B,inbound,2,0,0,1
W03033,Outbound-South,outbound,7,1.56,0,0
W03034,Inbound-A,inbound,3,0.49,0,1
W03035,Outbound-South,outbound,5,2.15,0,0
W03036,Outbound-North,outbound,8,2.02,0,0
W03037,Inbound-B,inbound,4,1.43,0,0
W03038,Outbound-South,outbound,5,3.51,0,0
W03039,Inbound-A,inbound,3,0,0,1
W03040,Inbound-A,inbound,4,0,0,1
W03041,Inbound-A,inbound,6,1.68,0,0
W03042,Outbound-North,outbound,4,0,0,1
W03043,Inbound-B,inbound,2,0.89,0,1
W03044,Outbound-North,outbound,5,0.55,0,1
W03045,Outbound-South,outbound,1,4.91,0,0
W03046,Outbound-North,outbound,3,1.44,0,0
W03047,Inbound-A,inbound,8,0,0,1
W03048,Outbound-South,outbound,7,0.51,0,1
W03049,Inbound-A,inbound,8,0.01,0,1
W03050,Outbound-North,outbound,2,1.35,0,0
W03051,Outbound-South,outbound,4,0.79,0,1
W03052,Inbound-B,inbound,1,1.45,0,0
W03053,Outbound-South,outbound,8,1.25,0,0
W03054,Outbound-South,outbound,3,1.5,0,0
W03055,Inbound-B,inbound,8,0,0,1
W03056,Inbound-B,inbound,3,0.65,0,1
W03057,Outbound-North,outbound,1,0.89,0,1
W03058,Inbound-B,inbound,5,0,0,1
W03059,Outbound-North,outbound,6,0.24,0,1
W03060,Inbound-A,inbound,8,1.46,0,0
W03061,Outbound-South,outbound,8,4.35,0,0
W03062,Returns,return,8,1.59,0,0
W03063,Inbound-B,inbound,6,0.58,0,1
W03064,Inbound-A,inbound,8,0.09,0,1
W03065,Inbound-A,inbound,2,1.16,0,0
W03066,Outbound-South,outbound,1,2.49,0,0
W03067,Returns,return,7,1.18,0,0
W03068,Inbound-A,inbound,6,1.47,0,0
W03069,Inbound-A,inbound,3,0,0,1
W03070,Outbound-South,outbound,3,1.24,0,0
W03071,Inbound-A,inbound,7,0.91,0,1
W03072,Outbound-North,outbound,3,1.4,0,0
W03073,Inbound-A,inbound,2,0.58,0,1
W03074,Inbound-B,inbound,6,0.57,0,1
W03075,Inbound-A,inbound,7,0.68,0,1
W03076,Outbound-North,outbound,6,0.06,0,1
W03077,Inbound-A,inbound,4,3.06,0,0
W03078,Inbound-B,inbound,7,1.45,0,0
W03079,Inbound-B,inbound,1,0.88,0,1
W03080,Inbound-A,inbound,4,3.5,0,0
W03081,Outbound-South,outbound,2,3.27,0,0
W03082,Outbound-South,outbound,1,0.0,0,1
W03083,Outbound-South,outbound,2,1.62,0,0
W03084,Inbound-A,inbound,8,0,0,1
W03085,Outbound-South,outbound,1,3.13,0,0
W03086,Inbound-B,inbound,2,0.11,0,1
W03087,Outbound-North,outbound,4,0.9,0,1
W03088,Outbound-North,outbound,3,0.89,0,1
W03089,Inbound-A,inbound,6,1.44,0,0
W03090,Returns,return,8,0.79,0,1
W03091,Outbound-North,outbound,6,1.99,0,0
W03092,Outbound-North,outbound,1,1.15,0,0
W03093,Outbound-North,outbound,7,1.99,0,0
W03094,Outbound-North,outbound,3,0.99,0,1
W03095,Inbound-A,inbound,7,0,0,1
W03096,Inbound-A,inbound,4,0.67,0,1
W03097,Inbound-B,inbound,4,0,0,1
W03098,Inbound-A,inbound,1,1.51,0,0
W03099,Returns,return,1,3.07,0,0
W03100,Outbound-North,outbound,3,1.54,0,0
W03101,Outbound-North,outbound,2,0,0,1
W03102,Inbound-A,inbound,5,1.9,1,0
W03103,Inbound-A,inbound,4,1.69,0,0
W03104,Inbound-A,inbound,7,0.23,0,1
W03105,Outbound-South,outbound,2,0.0,0,1
W03106,Outbound-North,outbound,2,3.62,0,0
W03107,Outbound-North,outbound,5,0,0,1
W03108,Inbound-A,inbound,7,0,0,1
W03109,Outbound-South,outbound,2,3.22,0,0
W03110,Outbound-North,outbound,5,2.39,0,0
W03111,Outbound-North,outbound,8,2.2,0,0
W03112,Outbound-South,outbound,5,2.82,0,0
W03113,Outbound-North,outbound,7,1.1,0,0
W03114,Inbound-B,inbound,8,0.56,0,1
W03115,Outbound-South,outbound,6,4.03,0,0
W03116,Inbound-B,inbound,2,2.38,0,0
W03117,Outbound-North,outbound,5,2.16,0,0
W03118,Outbound-South,outbound,7,0.37,0,1
W03119,Outbound-North,outbound,5,1.71,0,0
W03120,Inbound-B,inbound,6,2.25,0,0
W03121,Inbound-B,inbound,1,0.5,0,1
W03122,Returns,return,8,2.75,0,0
W03123,Outbound-South,outbound,3,1.39,0,0
W03124,Outbound-South,outbound,8,4.14,0,0
W03125,Outbound-South,outbound,4,1.41,0,0
W03126,Inbound-B,inbound,2,1.32,0,0
W03127,Inbound-A,inbound,5,0.22,0,1
W03128,Inbound-B,inbound,1,0.05,0,1
W03129,Outbound-South,outbound,3,1.23,0,0
W03130,Returns,return,1,2.18,0,0
W03131,Outbound-South,outbound,6,1.86,0,0
W03132,Inbound-A,inbound,2,2.7,0,0
W03133,Outbound-North,outbound,7,0.83,0,1
W03134,Outbound-South,outbound,2,3.38,0,0
W03135,Outbound-South,outbound,3,3.04,0,0
W03136,Outbound-North,outbound,3,3.46,0,0
W03137,Inbound-A,inbound,8,1.36,0,0
W03138,Returns,return,7,0.0,0,1
W03139,Outbound-South,outbound,3,1.95,0,0
W03140,Inbound-B,inbound,1,0.1,0,1
W03141,Inbound-B,inbound,5,1.88,0,0
W03142,Inbound-B,inbound,7,0.84,0,1
W03143,Inbound-A,inbound,3,0.28,0,1
W03144,Inbound-B,inbound,1,1.79,0,0
W03145,Outbound-North,outbound,1,1.9,0,0
W03146,Outbound-North,outbound,4,1.85,0,0
W03147,Outbound-North,outbound,2,0,0,1
W03148,Outbound-North,outbound,1,2.45,0,0
W03149,Outbound-South,outbound,4,3.25,0,0
W03150,Outbound-North,outbound,1,0.99,0,1
W03151,Outbound-North,outbound,3,2.5,0,0
W03152,Outbound-South,outbound,6,1.31,0,0
W03153,Outbound-North,outbound,8,0.99,0,1
W03154,Inbound-B,inbound,4,0.7,0,1
W03155,Outbound-South,outbound,6,6.42,0,0
W03156,Outbound-South,outbound,2,0.0,0,1
W03157,Inbound-B,inbound,4,1.62,0,0
W03158,Inbound-B,inbound,4,0,0,1
W03159,Inbound-B,inbound,4,0,0,1
W03160,Outbound-South,outbound,2,3.07,0,0
W03161,Inbound-A,inbound,4,0.85,0,1
W03162,Inbound-A,inbound,2,1.93,0,0
W03163,Inbound-A,inbound,6,1.4,1,0
W03164,Outbound-North,outbound,6,2.58,0,0
W03165,Inbound-B,inbound,8,0,0,1
W03166,Outbound-North,outbound,5,0.67,0,1
W03167,Outbound-South,outbound,4,4.29,0,0
W03168,Inbound-A,inbound,8,0.56,0,1
W03169,Outbound-North,outbound,2,2.99,0,0
W03170,Inbound-B,inbound,7,2.19,0,0
W03171,Outbound-South,outbound,6,2.1,0,0
W03172,Inbound-A,inbound,7,1.12,0,0
W03173,Returns,return,8,1.92,0,0
W03174,Outbound-North,outbound,5,0.89,0,1
W03175,Inbound-A,inbound,2,0.19,0,1
W03176,Returns,return,8,2.74,0,0
W03177,Inbound-B,inbound,7,1.8,0,0
W03178,Returns,return,5,0.99,0,1
W03179,Inbound-A,inbound,6,2.83,0,0
W03180,Outbound-South,outbound,1,2.21,0,0
W03181,Outbound-South,outbound,8,3.11,0,0
W03182,Outbound-South,outbound,2,0.0,0,1
W03183,Inbound-B,inbound,2,1.17,0,0
W03184,Outbound-North,outbound,1,2.96,0,0
W03185,Outbound-North,outbound,4,2.38,0,0
W03186,Inbound-A,inbound,2,1.6,0,0
W03187,Outbound-North,outbound,3,1.74,0,0
W03188,Outbound-North,outbound,1,0,0,1
W03189,Outbound-North,outbound,3,1.97,0,0
W03190,Outbound-North,outbound,1,2.88,0,0
W03191,Inbound-B,inbound,2,0,0,1
W03192,Outbound-North,outbound,4,1.78,0,0
W03193,Outbound-North,outbound,8,1.28,0,0
W03194,Outbound-North,outbound,2,0.47,0,1
W03195,Inbound-A,inbound,4,0,0,1
W03196,Outbound-South,outbound,6,3.12,0,0
W03197,Outbound-North,outbound,4,2.38,0,0
W03198,Outbound-South,outbound,6,4.51,0,0
W03199,Returns,return,4,0.09,0,1
W03200,Inbound-B,inbound,8,1.32,0,0
W03201,Inbound-B,inbound,5,0.93,0,1
W03202,Inbound-A,inbound,4,0,0,1
W03203,Inbound-A,inbound,5,0.84,0,1
W03204,Outbound-North,outbound,6,1.4,0,0
W03205,Returns,return,2,0.0,0,1
W03206,Inbound-B,inbound,2,0,0,1
W03207,Inbound-B,inbound,7,0.74,0,1
W03208,Outbound-South,outbound,4,4.09,0,0
W03209,Outbound-North,outbound,8,1.71,0,0
W03210,Returns,return,3,0.0,0,1
W03211,Outbound-North,outbound,8,1.33,0,0
W03212,Inbound-B,inbound,6,1.55,0,0
W03213,Outbound-South,outbound,8,6.19,0,0
W03214,Outbound-South,outbound,6,0.39,0,1
W03215,Inbound-B,inbound,6,0.6,0,1
W03216,Outbound-North,outbound,7,0,0,1
W03217,Outbound-North,outbound,7,0.93,0,1
W03218,Inbound-B,inbound,8,2.58,0,0
W03219,Outbound-North,outbound,5,0.97,0,1
W03220,Outbound-North,outbound,2,1.87,0,0
W03221,Outbound-South,outbound,4,0.2,0,1
W03222,Inbound-A,inbound,7,0.02,0,1
W03223,Outbound-North,outbound,7,0,0,1
W03224,Outbound-South,outbound,4,0.0,0,1
W03225,Inbound-A,inbound,1,1.64,0,0
W03226,Inbound-A,inbound,6,1.63,0,0
W03227,Outbound-South,outbound,8,1.1,0,0
W03228,Inbound-B,inbound,8,0.49,0,1
W03229,Inbound-A,inbound,7,1.06,0,0
W03230,Inbound-A,inbound,4,1.29,0,0
W03231,Outbound-South,outbound,3,4.06,0,0
W03232,Outbound-North,outbound,7,1.7,0,0
W03233,Inbound-B,inbound,5,0.38,0,1
W03234,Outbound-South,outbound,1,2.93,0,0
W03235,Outbound-North,outbound,8,2.67,0,0
W03236,Inbound-B,inbound,6,1.24,0,0
W03237,Inbound-B,inbound,1,0.69,0,1
W03238,Inbound-A,inbound,3,1.23,1,0
W03239,Inbound-A,inbound,1,1.75,0,0
W03240,Outbound-North,outbound,7,1.43,0,0
W03241,Outbound-South,outbound,2,3.34,1,0
W03242,Outbound-South,outbound,3,0.0,0,1
W03243,Outbound-South,outbound,2,4.89,0,0
W03244,Outbound-South,outbound,7,4.42,0,0
W03245,Outbound-South,outbound,2,3.26,0,0
W03246,Outbound-North,outbound,1,1.64,0,0
W03247,Inbound-A,inbound,2,0.28,0,1
W03248,Inbound-B,inbound,5,0.23,0,1
W03249,Outbound-North,outbound,2,0,0,1
W03250,Inbound-A,inbound,4,1.17,0,0
W03251,Outbound-North,outbound,1,0.07,0,1
W03252,Outbound-North,outbound,8,3.5,0,0
W03253,Outbound-North,outbound,4,0.96,1,1
W03254,Outbound-South,outbound,1,3.79,0,0
W03255,Outbound-South,outbound,5,1.92,0,0
W03256,Outbound-North,outbound,2,0.62,0,1
W03257,Inbound-B,inbound,3,2.69,0,0
W03258,Outbound-South,outbound,3,4.86,0,0
W03259,Outbound-North,outbound,5,2.43,0,0
W03260,Inbound-B,inbound,7,0.26,0,1
W03261,Returns,return,1,0.85,0,1
W03262,Inbound-A,inbound,1,0.97,0,1
W03263,Inbound-A,inbound,1,0,0,1
W03264,Inbound-B,inbound,5,0,0,1
W03265,Outbound-South,outbound,2,2.51,0,0
W03266,Outbound-North,outbound,4,0.57,0,1
W03267,Outbound-North,outbound,1,0,0,1
W03268,Inbound-A,inbound,8,0.32,0,1
W03269,Outbound-North,outbound,5,0.36,0,1
W03270,Inbound-A,inbound,6,1.29,0,0
W03271,Inbound-B,inbound,4,0,0,1
W03272,Outbound-South,outbound,5,0.0,0,1
W03273,Inbound-B,inbound,6,0.34,0,1
W03274,Outbound-South,outbound,2,2.22,0,0
W03275,Inbound-A,inbound,7,2.02,0,0
W03276,Outbound-North,outbound,2,0,0,1
W03277,Inbound-A,inbound,4,1.53,0,0
W03278,Outbound-South,outbound,2,2.49,0,0
W03279,Outbound-North,outbound,1,0.08,0,1
W03280,Inbound-B,inbound,1,0.06,0,1
W03281,Returns,return,6,2.07,0,0
W03282,Inbound-B,inbound,5,0.17,0,1
W03283,Outbound-South,outbound,7,1.65,1,0
W03284,Returns,return,1,0.58,0,1
W03285,Inbound-B,inbound,2,1.16,0,0
W03286,Outbound-South,outbound,6,0.23,0,1
W03287,Inbound-A,inbound,4,0,0,1
W03288,Inbound-B,inbound,1,1.5,0,0
W03289,Outbound-North,outbound,4,1.42,0,0
W03290,Inbound-B,inbound,2,0.99,0,1
W03291,Inbound-A,inbound,7,1.1,0,0
W03292,Outbound-South,outbound,5,3.44,1,0
W03293,Outbound-North,outbound,8,0.58,0,1
W03294,Outbound-North,outbound,4,0,0,1
W03295,Outbound-South,outbound,1,2.78,0,0
W03296,Outbound-North,outbound,4,0,0,1
W03297,Inbound-B,inbound,4,1.21,0,0
W03298,Outbound-North,outbound,7,0.04,0,1
W03299,Inbound-B,inbound,7,1.15,0,0
W03300,Returns,return,4,0.0,0,1
W03301,Returns,return,6,0.0,0,1
W03302,Outbound-North,outbound,6,0.87,0,1
W03303,Inbound-B,inbound,3,0,0,1
W03304,Inbound-A,inbound,6,0.77,0,1
W03305,Outbound-South,outbound,1,3.22,0,0
W03306,Inbound-B,inbound,6,0.55,0,1
W03307,Outbound-South,outbound,1,3.94,0,0
W03308,Inbound-A,inbound,6,0,0,1
W03309,Outbound-South,outbound,6,0.69,0,1
W03310,Outbound-South,outbound,6,1.15,0,0
W03311,Outbound-North,outbound,4,1.2,0,0
W03312,Outbound-North,outbound,5,2.2,0,0
W03313,Outbound-South,outbound,7,0.72,0,1
W03314,Outbound-South,outbound,2,0.99,0,1
W03315,Inbound-B,inbound,5,2.06,0,0
W03316,Outbound-North,outbound,4,0,0,1
W03317,Inbound-A,inbound,3,0.59,0,1
W03318,Outbound-North,outbound,5,1.94,0,0
W03319,Outbound-North,outbound,5,0.94,0,1
W03320,Outbound-North,outbound,5,1.92,0,0
W03321,Inbound-B,inbound,4,0.14,0,1
W03322,Inbound-A,inbound,8,0.59,0,1
W03323,Outbound-North,outbound,4,1.24,0,0
W03324,Outbound-North,outbound,8,2.66,0,0
W03325,Returns,return,5,0.93,0,1
W03326,Outbound-South,outbound,1,1.33,0,0
W03327,Inbound-B,inbound,1,0.56,0,1
W03328,Inbound-B,inbound,8,3.74,0,0
W03329,Outbound-South,outbound,5,0.0,0,1
W03330,Outbound-North,outbound,4,1.74,0,0
W03331,Outbound-South,outbound,5,6.27,0,0
W03332,Outbound-North,outbound,1,1.77,0,0
W03333,Outbound-North,outbound,2,0.31,0,1
W03334,Returns,return,3,0.1,0,1
W03335,Outbound-South,outbound,3,1.33,0,0
W03336,Inbound-B,inbound,7,2.24,0,0
W03337,Outbound-South,outbound,8,3.31,0,0
W03338,Inbound-B,inbound,6,0.9,0,1
W03339,Inbound-A,inbound,4,2.28,0,0
W03340,Outbound-North,outbound,5,1.76,0,0
W03341,Outbound-South,outbound,2,2.67,0,0
W03342,Outbound-South,outbound,5,2.66,1,0
W03343,Inbound-A,inbound,2,1.47,0,0
W03344,Outbound-North,outbound,8,0,0,1
W03345,Outbound-North,outbound,5,1.38,0,0
W03346,Outbound-North,outbound,2,2.22,0,0
W03347,Outbound-South,outbound,8,1.02,0,0
W03348,Inbound-B,inbound,1,2.35,0,0
W03349,Inbound-A,inbound,7,1.4,0,0
W03350,Outbound-North,outbound,1,2.56,0,0
W03351,Outbound-South,outbound,7,0.57,0,1
W03352,Outbound-South,outbound,3,1.75,0,0
W03353,Outbound-South,outbound,1,1.51,0,0
W03354,Outbound-South,outbound,2,2.7,0,0
W03355,Inbound-A,inbound,1,2.98,0,0
W03356,Inbound-A,inbound,4,0.87,1,1
W03357,Inbound-A,inbound,5,2.39,0,0
W03358,Returns,return,5,0.0,0,1
W03359,Inbound-B,inbound,7,1.8,0,0
W03360,Inbound-A,inbound,6,1.48,0,0
W03361,Returns,return,2,2.71,0,0
W03362,Inbound-B,inbound,4,0.91,0,1
W03363,Outbound-North,outbound,4,0.8,0,1
W03364,Inbound-B,inbound,4,0,0,1
W03365,Outbound-North,outbound,8,0,0,1
W03366,Outbound-North,outbound,7,4.74,0,0
W03367,Outbound-South,outbound,1,4.83,0,0
W03368,Outbound-South,outbound,6,1.25,0,0
W03369,Outbound-North,outbound,2,1.24,0,0
W03370,Inbound-A,inbound,7,0.31,0,1
W03371,Outbound-South,outbound,6,1.4,0,0
W03372,Inbound-A,inbound,3,0.56,0,1
W03373,Inbound-A,inbound,8,0.22,0,1
W03374,Outbound-North,outbound,2,1.19,0,0
W03375,Outbound-South,outbound,8,0.0,0,1
W03376,Inbound-A,inbound,7,0.05,0,1
W03377,Outbound-South,outbound,5,0.0,1,1
W03378,Returns,return,2,0.01,0,1
W03379,Inbound-A,inbound,3,0.72,0,1
W03380,Outbound-South,outbound,3,2.9,0,0
W03381,Outbound-South,outbound,8,3.11,0,0
W03382,Inbound-A,inbound,5,0.41,0,1
W03383,Inbound-A,inbound,2,0,0,1
W03384,Outbound-South,outbound,6,0.6,0,1
W03385,Outbound-South,outbound,1,0.4,0,1
W03386,Inbound-A,inbound,2,0,0,1
W03387,Inbound-A,inbound,4,1.98,0,0
W03388,Inbound-A,inbound,2,0.45,0,1
W03389,Inbound-A,inbound,6,2.08,0,0
W03390,Outbound-North,outbound,1,2.83,0,0
W03391,Inbound-A,inbound,7,0,0,1
W03392,Outbound-South,outbound,3,3.73,0,0
W03393,Outbound-North,outbound,4,2.48,0,0
W03394,Outbound-North,outbound,3,0.1,0,1
W03395,Inbound-B,inbound,4,0,0,1
W03396,Inbound-A,inbound,3,1.18,0,0
W03397,Outbound-North,outbound,2,1.71,1,0
W03398,Outbound-North,outbound,6,2.77,0,0
W03399,Inbound-A,inbound,5,0.57,0,1
W03400,Outbound-South,outbound,1,2.85,0,0
W03401,Outbound-North,outbound,2,0.53,0,1
W03402,Outbound-South,outbound,1,5.0,1,0
W03403,Outbound-South,outbound,1,3.25,0,0
W03404,Inbound-B,inbound,4,0.37,0,1
W03405,Outbound-South,outbound,6,3.19,0,0
W03406,Inbound-A,inbound,8,0.7,0,1
W03407,Outbound-South,outbound,7,1.24,0,0
W03408,Returns,return,2,2.78,0,0
W03409,Outbound-North,outbound,1,1.36,0,0
W03410,Inbound-B,inbound,2,0.16,1,1
W03411,Outbound-North,outbound,5,2.2,0,0
W03412,Outbound-South,outbound,2,2.01,0,0
W03413,Inbound-A,inbound,2,2.65,0,0
W03414,Inbound-B,inbound,5,0,0,1
W03415,Outbound-South,outbound,1,1.43,0,0
W03416,Outbound-South,outbound,8,1.31,0,0
W03417,Inbound-B,inbound,7,0.16,0,1
W03418,Outbound-North,outbound,8,1.77,0,0
W03419,Inbound-A,inbound,8,0,0,1
W03420,Outbound-North,outbound,1,1.95,0,0
W03421,Outbound-North,outbound,6,0.69,0,1
W03422,Outbound-North,outbound,5,0.88,0,1
W03423,Outbound-North,outbound,5,1.56,0,0
W03424,Inbound-B,inbound,7,0.38,0,1
W03425,Outbound-North,outbound,4,2.62,0,0
W03426,Outbound-South,outbound,7,3.15,0,0
W03427,Inbound-A,inbound,2,0,0,1
W03428,Outbound-South,outbound,3,0.79,0,1
W03429,Outbound-North,outbound,1,0.58,0,1
W03430,Inbound-A,inbound,3,0.73,0,1
W03431,Returns,return,5,0.66,0,1
W03432,Returns,return,6,0.0,0,1
W03433,Inbound-B,inbound,2,1.89,0,0
